CreditScore,Age,Balance,Geography,Gender,Exited
710,30,0.0,France,Male,0
466,29,0.0,France,Male,0
759,22,0.0,France,Female,0
581,71,0.0,France,Male,0
820,33,132150.26,France,Male,0
759,41,0.0,France,Male,0
628,31,175443.75,France,Female,1
676,31,78990.15,France,Male,0
591,33,113743.37,France,Female,0
690,26,157624.84,France,Female,0
624,62,125163.62,France,Female,0
573,23,0.0,France,Female,0
694,60,0.0,France,Male,0
632,29,80922.75,Spain,Female,0
632,40,193354.86,France,Male,0
832,40,107648.94,Germany,Female,0
598,46,131769.04,Germany,Female,1
430,36,138992.48,Germany,Male,0
711,37,113899.92,France,Female,0
582,26,114450.32,Germany,Male,0
605,39,0.0,France,Male,0
657,37,0.0,France,Female,0
578,40,63609.92,Spain,Male,1
532,38,0.0,France,Male,0
612,42,75497.51,France,Female,0
792,42,0.0,France,Female,0
674,26,0.0,France,Female,0
680,31,0.0,France,Male,0
593,39,117704.73,France,Female,0
679,35,130463.55,Germany,Male,0
493,32,46161.18,Spain,Male,0
688,42,0.0,Spain,Male,0
769,43,110182.54,Germany,Male,0
581,49,0.0,Spain,Male,0
465,41,117221.15,France,Male,0
641,35,0.0,France,Female,0
731,43,79120.27,Germany,Female,1
625,37,177069.24,France,Male,0
468,36,61636.97,France,Male,0
790,26,0.0,France,Male,0
587,37,104414.03,Germany,Female,0
692,66,159732.02,France,Male,0
676,34,89437.03,Germany,Female,0
571,41,0.0,France,Male,0
700,32,0.0,France,Female,0
445,30,0.0,France,Female,0
746,36,142400.77,France,Male,0
722,47,88011.4,France,Female,1
596,36,0.0,France,Male,0
850,30,154870.28,Germany,Female,0
597,46,0.0,Spain,Female,1
436,43,0.0,Spain,Male,0
660,28,118402.25,Germany,Male,0
649,37,87374.88,France,Male,0
646,32,105397.8,Germany,Male,1
560,31,125341.69,Spain,Female,0
710,49,129164.88,Germany,Male,0
513,40,141004.46,France,Male,0
607,21,0.0,France,Female,0
757,57,89079.41,France,Male,1
619,40,103604.31,Germany,Male,0
612,24,182705.05,France,Male,0
842,29,0.0,France,Male,0
713,33,94598.48,France,Male,1
657,36,188241.05,Spain,Male,1
770,37,0.0,France,Female,0
773,40,0.0,France,Female,0
470,39,117469.91,Germany,Male,0
781,35,80790.74,Spain,Male,0
428,62,107735.93,France,Female,0
600,43,133379.41,Germany,Male,1
697,37,168066.87,Spain,Female,0
692,43,69014.49,Germany,Female,0
791,28,0.0,France,Male,0
538,42,98548.62,Germany,Female,0
820,49,0.0,France,Female,0
679,26,76554.06,Spain,Female,0
649,36,0.0,France,Female,0
632,27,107375.82,France,Female,0
594,40,122417.17,France,Male,0
682,42,0.0,France,Female,1
720,33,97188.62,Spain,Male,0
769,31,61297.05,France,Male,0
746,30,112666.67,Spain,Male,1
623,40,0.0,Spain,Female,0
537,28,157842.07,France,Male,0
468,46,91443.75,France,Male,0
588,30,110148.49,Germany,Female,1
729,34,53299.96,Spain,Female,0
543,37,0.0,Spain,Male,0
499,39,0.0,Spain,Male,0
784,28,70233.74,Germany,Male,0
604,33,0.0,France,Male,1
614,25,75212.28,Spain,Female,0
671,31,41299.03,France,Female,0
587,35,83286.56,Spain,Female,0
593,43,0.0,Spain,Male,0
453,29,0.0,France,Male,1
570,35,85668.59,Germany,Male,0
655,45,57327.04,France,Female,0
632,47,0.0,Spain,Male,0
681,37,69609.85,France,Female,0
591,46,129269.27,Germany,Male,0
779,27,0.0,France,Male,0
456,63,165350.61,France,Female,1
686,41,152105.57,France,Female,0
617,74,0.0,France,Male,0
850,32,106290.64,France,Female,0
646,30,100548.67,Germany,Female,0
735,46,106344.95,Germany,Male,1
543,35,137482.19,France,Male,0
490,37,116465.53,France,Female,0
640,45,0.0,France,Male,0
445,45,0.0,Spain,Male,0
761,36,127637.92,France,Male,0
426,34,0.0,France,Female,0
777,37,0.0,France,Male,0
534,35,81951.74,France,Male,0
777,42,147531.82,France,Female,0
806,18,0.0,Spain,Male,0
790,33,135120.72,France,Female,0
643,32,0.0,Spain,Female,0
584,37,0.0,Spain,Female,0
638,34,0.0,France,Female,0
771,18,0.0,Spain,Male,0
600,39,0.0,France,Female,0
661,41,28082.95,Spain,Female,1
554,43,0.0,France,Female,1
627,49,111087.5,Spain,Male,0
659,38,0.0,France,Female,0
835,35,127120.07,France,Male,0
763,35,115651.6,France,Female,0
625,31,77743.01,Germany,Male,0
799,30,0.0,France,Female,0
849,69,71996.09,France,Male,0
692,28,61581.97,France,Male,0
623,24,0.0,France,Female,0
453,42,0.0,Spain,Female,1
408,84,87873.39,France,Female,1
778,37,105617.73,Germany,Female,1
695,42,0.0,France,Female,1
677,44,148770.61,Germany,Female,0
662,37,94901.09,Spain,Male,0
534,29,174851.9,France,Male,0
602,59,0.0,France,Male,0
554,43,120847.11,Germany,Female,1
667,42,0.0,France,Male,0
672,43,0.0,France,Male,0
838,67,103267.8,Spain,Female,0
692,34,109699.08,Spain,Female,0
675,49,135133.39,France,Male,1
731,33,0.0,Spain,Male,0
468,32,137649.47,France,Female,0
542,43,113567.94,Spain,Male,0
662,35,0.0,Spain,Female,1
770,37,141547.26,Germany,Male,0
675,61,62055.17,France,Female,1
647,51,131156.76,Germany,Male,0
604,31,134837.58,France,Male,0
833,39,0.0,France,Female,0
741,40,104784.23,Spain,Male,1
658,36,0.0,Spain,Male,0
528,36,156948.41,France,Female,1
590,60,147751.75,France,Female,1
675,34,124619.33,France,Male,0
765,41,124182.21,France,Male,0
650,64,142028.36,France,Female,1
817,44,0.0,France,Male,1
699,31,125837.86,Germany,Female,0
495,34,117160.32,Germany,Female,1
491,61,0.0,Spain,Female,0
847,51,97565.74,France,Male,1
676,30,0.0,Spain,Female,0
746,25,104833.79,Spain,Female,0
470,31,101675.22,Spain,Female,0
714,20,0.0,Spain,Male,0
695,50,0.0,France,Female,1
674,46,174701.05,France,Male,1
664,36,71142.77,Germany,Male,0
697,31,108805.42,Germany,Male,0
670,68,0.0,France,Male,0
541,32,0.0,France,Female,0
640,66,116037.76,France,Female,0
647,28,0.0,France,Male,0
757,23,80673.96,France,Male,0
704,39,124640.51,Germany,Female,1
778,31,182275.23,Germany,Male,0
639,41,98635.77,Germany,Female,0
637,33,0.0,France,Male,0
686,35,0.0,France,Male,0
577,43,79757.21,Spain,Male,1
506,28,53053.76,Germany,Male,0
757,28,120911.75,France,Male,0
826,55,115285.85,France,Male,0
721,41,0.0,France,Male,0
489,40,221532.8,Spain,Male,0
446,51,105056.13,France,Female,0
677,37,88363.03,France,Male,0
769,29,123757.52,France,Male,0
677,56,123959.97,Spain,Male,1
555,62,114822.64,Germany,Female,0
652,37,145219.3,Germany,Female,0
722,32,106807.64,Germany,Female,0
643,36,148159.71,France,Male,0
796,40,99745.95,Germany,Female,0
720,37,156282.79,Germany,Female,0
613,41,0.0,France,Male,0
506,57,0.0,France,Female,1
608,50,0.0,France,Male,1
667,77,0.0,Spain,Male,0
750,47,121376.15,France,Female,1
610,33,111582.11,France,Male,0
588,34,129417.82,Germany,Female,0
479,26,0.0,France,Female,0
682,37,0.0,France,Male,0
677,36,0.0,France,Female,0
850,40,94607.08,Germany,Male,0
580,56,131368.3,France,Female,1
746,21,166883.07,France,Female,0
635,37,0.0,Spain,Female,0
664,25,172812.72,Germany,Male,0
558,36,126606.63,Germany,Female,0
415,46,134950.19,France,Male,1
798,60,96956.1,France,Female,1
792,29,107601.79,Germany,Female,1
489,46,92060.06,Germany,Female,1
730,33,0.0,France,Male,0
773,41,0.0,France,Male,0
711,36,137688.71,France,Male,0
592,55,85845.43,Spain,Male,0
695,27,125552.96,Germany,Male,0
640,33,167298.42,France,Female,0
470,31,55732.92,Spain,Male,0
789,37,110689.07,Germany,Female,1
604,39,98544.11,Spain,Female,0
493,35,178317.6,Germany,Female,0
671,48,115713.84,France,Female,0
656,46,143267.14,France,Male,0
739,19,89750.21,Spain,Male,0
560,26,116576.45,Spain,Female,0
827,47,143001.5,Germany,Female,0
681,23,157761.56,France,Male,0
740,37,0.0,France,Female,0
663,31,103430.11,Spain,Male,0
845,52,0.0,Spain,Female,1
555,27,0.0,Spain,Male,0
680,48,115115.38,Germany,Female,1
638,39,122501.28,Germany,Female,0
640,62,0.0,Spain,Male,0
778,42,0.0,France,Male,0
679,45,146758.24,France,Male,0
593,32,0.0,France,Female,0
788,55,0.0,France,Male,1
770,70,110738.89,France,Female,1
729,67,94203.8,France,Male,0
545,47,105792.49,France,Male,1
597,41,153198.23,France,Male,0
537,38,0.0,France,Male,0
732,79,61811.23,France,Male,0
542,34,101116.06,France,Male,0
688,46,74458.25,Germany,Female,0
542,33,142871.27,Germany,Male,0
754,35,98585.94,Germany,Male,0
750,37,0.0,France,Female,1
731,30,0.0,France,Male,0
699,43,80764.03,France,Female,1
534,42,144801.97,France,Female,1
494,27,0.0,Spain,Male,0
497,35,110053.62,Germany,Male,0
632,28,118890.81,France,Female,0
724,31,0.0,France,Male,1
751,37,151218.98,Germany,Female,0
733,42,150507.21,France,Male,0
701,21,0.0,Spain,Female,0
525,33,131023.76,Germany,Male,0
666,44,122314.5,Germany,Female,1
653,29,0.0,France,Male,0
850,28,0.0,France,Male,0
646,52,111739.4,Germany,Female,0
750,43,113882.31,France,Male,0
764,24,98148.61,France,Male,0
658,32,0.0,France,Female,0
727,32,59271.82,France,Male,0
687,31,0.0,France,Female,0
631,33,0.0,Spain,Male,0
797,30,69413.44,France,Male,0
650,25,160599.06,Spain,Male,0
850,22,0.0,Spain,Male,0
676,40,147803.48,France,Female,1
620,44,0.0,Spain,Male,0
576,52,170228.59,France,Female,1
482,35,133111.73,France,Female,0
695,39,0.0,Spain,Female,0
706,18,176139.5,France,Male,0
668,32,0.0,France,Female,0
679,35,110245.13,Germany,Male,0
703,45,0.0,France,Female,0
670,67,158719.57,Spain,Male,0
590,76,160979.68,France,Female,0
613,35,123557.65,Spain,Male,0
742,60,0.0,France,Female,1
608,33,0.0,France,Female,1
571,40,112896.86,France,Male,0
595,39,120962.13,France,Female,0
745,48,96048.55,Germany,Male,0
589,21,0.0,France,Female,0
749,37,185063.7,France,Male,0
678,22,118064.93,France,Female,0
603,46,0.0,France,Male,0
504,73,0.0,France,Female,0
739,40,149131.03,Germany,Male,1
604,34,0.0,France,Female,0
612,35,0.0,France,Female,0
629,44,125512.98,Spain,Female,0
652,42,83492.07,Spain,Female,0
565,34,0.0,France,Male,0
707,49,0.0,France,Female,1
645,30,125739.26,France,Male,0
762,34,98592.88,Germany,Female,1
639,39,141789.15,Spain,Female,0
709,22,112949.71,Germany,Male,0
823,34,105057.33,France,Male,0
817,46,89087.89,Germany,Female,1
665,27,147435.96,Germany,Female,0
646,39,154439.86,Germany,Male,0
568,30,73054.37,France,Male,0
850,62,124678.35,France,Female,1
473,40,152576.25,Germany,Male,0
731,41,152243.57,France,Female,0
619,25,0.0,France,Male,0
715,42,88120.97,Germany,Male,0
772,51,143930.92,Germany,Female,1
686,31,0.0,France,Female,0
749,29,137059.05,Germany,Female,1
781,27,186558.55,France,Female,1
675,66,115654.47,Spain,Male,0
730,29,0.0,Spain,Male,0
683,38,126152.84,Spain,Male,0
554,51,105701.91,Germany,Female,1
722,46,0.0,France,Male,1
689,67,157094.78,Germany,Male,0
796,40,113228.38,Germany,Male,0
447,32,0.0,France,Female,0
498,37,108432.88,Germany,Male,0
663,27,0.0,Spain,Male,0
498,44,120702.67,Germany,Female,0
627,32,0.0,France,Female,0
649,45,0.0,France,Male,0
738,29,139106.19,Germany,Female,1
587,39,101851.8,Germany,Female,0
655,32,130935.56,Germany,Female,1
647,37,116509.99,Germany,Male,1
776,37,93124.04,Germany,Female,0
688,35,111578.18,Germany,Male,1
605,32,0.0,France,Male,0
596,39,86546.29,France,Female,0
427,33,0.0,France,Male,0
629,39,129669.32,France,Male,0
496,29,0.0,Spain,Male,0
717,36,164557.95,Spain,Female,0
777,23,0.0,France,Male,0
535,35,118989.92,Spain,Male,0
744,29,0.0,France,Male,0
755,31,0.0,France,Male,0
593,45,79259.75,Spain,Female,0
514,38,112230.38,France,Male,1
721,40,118129.87,France,Male,0
835,38,86824.09,Spain,Male,0
682,64,128306.7,France,Female,0
590,40,117641.43,Germany,Female,0
653,37,125734.2,Germany,Female,1
837,49,103302.37,France,Male,0
841,27,0.0,France,Male,0
584,36,82696.09,Spain,Male,0
769,29,145471.37,France,Male,0
599,34,101506.66,Spain,Male,0
698,47,156265.31,France,Male,0
477,27,128554.98,France,Male,0
477,34,139959.55,Germany,Male,0
745,34,132944.53,Spain,Male,0
749,35,0.0,France,Female,0
850,61,0.0,France,Male,1
528,22,93547.23,Germany,Male,0
750,33,152302.72,France,Male,0
543,31,147674.26,France,Female,0
579,59,148021.12,Spain,Female,0
624,37,0.0,France,Male,0
595,46,142360.62,Germany,Male,1
596,27,151027.56,Germany,Female,0
431,44,138843.7,Germany,Female,1
647,26,109958.15,Spain,Female,1
640,31,138857.59,France,Female,0
752,45,105426.5,Germany,Female,0
710,41,149155.53,Germany,Female,1
638,27,135096.05,Germany,Male,1
660,28,170890.05,Germany,Male,0
609,45,89122.3,Spain,Female,0
596,54,78126.28,Spain,Female,1
705,38,123894.43,France,Female,0
444,36,0.0,France,Male,0
727,58,106913.43,Germany,Male,1
496,32,127845.83,France,Male,0
554,22,0.0,France,Female,0
537,26,106397.75,France,Male,0
839,51,0.0,France,Female,1
700,43,0.0,Spain,Female,0
458,35,166492.48,Spain,Female,0
850,28,0.0,France,Female,0
699,31,114493.68,Spain,Male,0
615,44,126104.98,Germany,Female,0
850,51,124425.99,Germany,Male,1
604,40,0.0,France,Female,0
668,34,0.0,Spain,Male,0
594,38,0.0,Spain,Female,0
470,30,101140.76,France,Male,0
701,41,150844.94,Germany,Male,0
664,35,115024.5,Spain,Male,0
477,30,131286.46,France,Female,0
756,42,0.0,France,Female,0
625,40,141267.67,France,Female,0
703,73,137761.55,Spain,Male,0
646,30,0.0,France,Male,0
650,33,98064.97,France,Male,0
664,31,114519.57,France,Female,0
682,29,101012.77,Germany,Female,1
725,44,0.0,France,Female,0
553,46,82291.1,Germany,Male,1
576,39,84719.98,France,Male,0
608,56,0.0,Spain,Female,0
850,39,104386.53,France,Female,0
627,31,128131.73,France,Male,0
667,44,122806.95,France,Male,0
548,44,0.0,Spain,Male,0
774,76,112510.89,France,Male,0
794,57,117056.46,Germany,Male,1
497,55,131778.66,Germany,Female,0
587,36,70784.27,France,Female,0
850,29,0.0,France,Female,0
722,46,0.0,France,Male,0
555,35,0.0,Spain,Female,0
609,38,140752.06,Germany,Male,0
734,39,92126.26,Spain,Female,0
718,39,93148.74,Germany,Female,0
645,49,110132.55,Spain,Female,1
598,23,0.0,Spain,Female,0
628,50,122227.71,Germany,Male,1
629,40,121647.54,Germany,Male,1
739,58,110597.76,Germany,Male,1
653,60,120731.39,France,Female,1
711,28,0.0,France,Male,0
783,38,0.0,Spain,Male,1
681,38,153722.47,France,Male,0
712,34,114088.32,France,Male,0
554,48,0.0,France,Female,0
611,37,0.0,France,Female,0
560,41,152532.3,Germany,Male,0
646,32,0.0,Spain,Male,0
680,34,143292.95,France,Male,0
631,26,149144.61,France,Male,0
746,36,127157.04,France,Male,0
654,43,84673.17,Germany,Male,0
687,33,135962.4,Germany,Male,0
708,32,151691.44,Germany,Male,0
679,32,88335.05,Germany,Female,0
636,45,139859.23,France,Female,0
695,45,43134.65,France,Male,0
677,42,99580.13,France,Male,0
720,34,110717.38,France,Female,0
780,37,0.0,France,Female,1
653,36,0.0,Spain,Female,0
674,28,0.0,France,Female,0
620,40,108197.11,Germany,Male,0
623,40,0.0,France,Male,0
547,29,104450.86,France,Female,0
530,39,0.0,France,Male,0
746,34,0.0,France,Female,0
512,31,0.0,France,Female,0
630,40,0.0,France,Male,0
570,21,116099.82,Spain,Male,0
605,39,111169.91,France,Male,0
530,37,0.0,Spain,Male,0
813,25,123616.43,Germany,Female,0
704,37,155619.58,Spain,Female,0
565,31,89558.39,Germany,Male,0
645,45,0.0,Spain,Male,1
526,32,131938.92,Germany,Female,0
778,33,151772.63,France,Female,1
677,72,0.0,France,Female,0
588,64,0.0,France,Female,0
488,22,0.0,France,Female,0
519,39,97700.02,France,Male,0
709,31,0.0,France,Male,0
642,56,103244.86,Germany,Female,1
710,34,147833.3,Germany,Male,0
653,46,0.0,France,Female,0
743,71,0.0,France,Male,0
418,39,0.0,France,Female,0
670,33,84521.48,Germany,Female,0
723,28,91938.31,Germany,Female,0
549,45,124240.93,Germany,Male,0
543,42,0.0,France,Female,0
595,37,157084.99,Spain,Male,0
673,25,108244.82,Germany,Female,0
741,21,0.0,France,Female,0
508,41,82161.7,Germany,Female,0
662,59,104568.41,Germany,Male,1
752,36,119912.46,France,Female,0
809,36,68881.59,France,Male,0
575,30,0.0,Spain,Male,0
591,40,86376.29,Spain,Female,1
643,45,150840.03,Spain,Female,0
698,55,155059.1,Germany,Male,0
496,29,0.0,France,Female,0
597,44,78128.13,France,Male,0
603,46,98899.76,Germany,Male,0
655,37,0.0,Spain,Male,0
431,63,160982.89,France,Male,0
620,70,87926.24,France,Female,1
782,35,0.0,France,Female,0
581,46,79385.21,Spain,Male,0
553,53,127997.83,Germany,Male,1
658,44,168396.34,France,Male,0
686,43,134896.03,Germany,Male,0
539,36,0.0,Spain,Male,0
685,50,94238.75,France,Female,1
850,29,0.0,France,Male,0
763,39,0.0,Spain,Female,0
634,43,212696.32,Germany,Male,0
567,59,0.0,France,Male,1
539,39,139153.68,France,Male,0
764,41,0.0,France,Male,0
653,40,0.0,France,Female,0
566,44,0.0,Spain,Male,0
714,29,92887.13,Germany,Male,0
580,65,0.0,Spain,Female,0
548,29,83442.98,France,Male,0
646,36,144773.29,Germany,Female,0
622,52,111973.97,Germany,Female,1
706,35,178032.53,France,Female,0
680,23,140007.19,France,Male,0
698,37,98400.61,France,Male,0
581,46,0.0,Spain,Female,0
728,45,108924.33,Germany,Male,1
707,32,132835.56,Spain,Female,0
761,26,0.0,France,Female,0
483,41,118334.44,Germany,Male,1
736,25,81732.88,Germany,Female,0
716,66,121411.9,Germany,Male,1
654,32,121455.65,France,Male,1
649,20,0.0,Spain,Male,0
649,46,0.0,France,Male,0
612,31,117989.76,France,Female,0
657,40,0.0,Spain,Male,0
511,31,137411.29,France,Female,0
682,61,73688.2,France,Male,0
748,58,122330.7,Spain,Male,0
554,43,99906.89,Germany,Male,0
794,28,0.0,Spain,Female,0
807,47,167664.83,France,Female,1
594,34,141525.55,France,Female,0
652,33,124832.51,Spain,Female,0
729,34,132121.71,France,Female,0
625,39,0.0,France,Male,0
597,60,78539.84,Germany,Female,0
657,38,123770.46,Germany,Female,1
633,43,0.0,France,Male,0
663,49,116150.65,Germany,Male,1
535,47,160729.1,France,Male,0
702,29,88378.6,France,Female,0
712,33,182888.08,France,Male,0
607,31,0.0,France,Male,0
476,37,0.0,France,Male,1
748,23,85600.08,Spain,Female,0
815,35,0.0,France,Male,0
602,32,0.0,France,Male,0
649,40,95001.33,Germany,Male,0
551,27,113873.22,Spain,Male,1
509,30,0.0,France,Male,0
685,40,74896.92,Spain,Male,0
536,22,89492.62,France,Female,0
711,38,128718.78,Spain,Male,0
761,27,0.0,Spain,Male,0
535,49,0.0,France,Female,1
566,22,144954.75,Germany,Male,0
620,21,0.0,Spain,Male,0
837,37,94001.61,Germany,Male,0
685,40,0.0,France,Female,1
673,65,0.0,France,Male,0
638,24,0.0,France,Male,0
614,46,0.0,France,Male,1
626,44,0.0,France,Female,1
834,38,0.0,Spain,Male,0
691,24,0.0,France,Male,0
706,38,0.0,Spain,Male,0
633,37,141546.35,France,Male,0
644,32,141528.88,Germany,Female,1
666,30,109805.3,France,Male,0
708,32,86614.06,France,Male,0
496,59,91680.1,Germany,Female,1
730,38,38848.19,Germany,Male,0
696,40,153639.11,Spain,Male,0
809,80,0.0,Spain,Male,0
701,33,123870.07,Spain,Female,0
604,30,0.0,France,Male,0
665,39,46323.57,France,Male,0
639,60,162039.78,France,Female,1
696,19,110928.51,France,Male,0
520,38,0.0,France,Male,0
545,53,114421.55,Germany,Male,1
634,29,130036.21,Germany,Female,0
750,26,151510.17,France,Female,0
530,41,0.0,Spain,Female,0
589,59,0.0,France,Female,1
654,37,83568.55,France,Male,0
648,43,139972.18,France,Female,0
835,45,100212.13,Spain,Male,0
446,39,90217.07,France,Female,0
514,66,0.0,Spain,Male,0
694,33,124067.32,Germany,Male,0
554,46,0.0,Spain,Male,0
720,57,162082.31,Germany,Female,1
641,51,117306.69,Germany,Female,1
813,32,122889.88,France,Male,0
480,40,148790.61,France,Male,0
811,46,180226.24,France,Male,1
715,32,104857.19,Germany,Female,0
620,31,166833.86,Spain,Male,0
721,42,102936.72,France,Male,0
772,48,108736.52,Germany,Female,1
680,44,129974.79,Germany,Male,0
535,38,85982.07,France,Male,0
655,20,134397.61,France,Female,0
660,63,137841.53,France,Male,0
762,56,100260.88,Germany,Male,1
662,39,139822.11,Germany,Male,0
463,41,123151.51,Germany,Female,0
501,27,95331.83,Germany,Male,0
603,42,0.0,Spain,Female,0
688,37,138162.41,Spain,Male,0
430,38,0.0,France,Male,0
632,48,126066.26,Germany,Male,1
601,42,96763.89,Spain,Female,0
769,38,0.0,France,Female,0
551,42,139561.46,France,Male,1
841,52,0.0,France,Female,1
469,31,0.0,Spain,Female,1
479,27,172463.45,Spain,Male,0
701,37,107798.85,France,Male,0
593,36,70181.48,France,Male,0
738,38,177997.07,Spain,Male,0
635,31,0.0,Spain,Male,0
658,32,0.0,France,Male,0
687,36,0.0,Spain,Female,0
650,37,0.0,France,Male,0
720,21,123200.78,Spain,Male,0
602,63,0.0,France,Female,0
618,33,0.0,Spain,Male,0
803,41,137742.9,Germany,Male,0
793,63,116270.72,France,Female,0
616,41,113220.2,Germany,Male,0
550,51,0.0,Spain,Male,0
602,56,115895.22,France,Female,1
452,60,121730.49,France,Female,0
655,28,113811.85,Spain,Female,0
510,26,136214.08,France,Female,0
557,39,146200.01,France,Male,0
676,37,106242.67,France,Male,0
640,29,0.0,France,Female,0
529,31,0.0,Spain,Male,0
559,45,24043.45,France,Male,1
689,58,0.0,France,Female,0
626,39,132287.92,Germany,Male,1
697,30,0.0,Spain,Male,0
823,44,0.0,France,Female,0
565,32,90322.99,Germany,Female,0
631,23,0.0,Spain,Male,0
646,34,131283.11,France,Female,0
676,48,131659.59,Spain,Male,0
