Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
5,1,1,1,65657.29
3,1,0,0,17682.02
8,1,0,0,111342.66
6,2,0,1,134158.09
3,1,1,0,79176.09
5,2,1,1,83103.46
6,2,0,1,63908.86
10,1,0,1,90896.04
7,1,1,1,76076.2
1,1,0,1,103902.11
1,2,1,1,142223.94
2,2,1,0,147533.09
7,1,1,1,169156.64
0,2,1,0,141242.57
9,2,1,1,149458.73
6,1,1,1,86950.72
4,2,1,1,176925.69
1,1,1,0,40357.39
6,1,0,1,26687.22
9,4,0,0,78702.98
10,2,1,0,176163.74
1,1,0,0,4896.11
4,2,0,0,114899.13
1,3,0,0,92220.12
8,2,1,0,6251.3
2,2,1,0,43018.82
8,2,1,1,27548.06
0,1,1,1,120454.2
5,1,0,1,133961.19
9,2,1,1,131753.97
7,2,0,0,38019.74
3,1,1,1,28144.07
8,1,1,1,45959.86
5,2,1,0,189528.72
10,2,1,0,170481.98
4,2,1,0,94845.45
7,1,1,1,161253.08
4,1,1,1,115260.72
2,2,1,1,60721.4
6,1,0,0,121365.45
1,2,0,1,101693.73
0,2,1,1,54132.93
7,1,1,1,10666.05
4,2,1,0,41227.67
7,2,1,0,10712.82
2,1,0,0,98912.69
6,2,1,0,197202.48
1,2,1,0,150720.39
1,1,0,1,74780.13
8,2,0,1,79377.45
1,2,1,1,8763.87
3,1,0,1,177112.7
4,1,1,1,85016.64
5,2,1,1,88689.4
7,2,0,0,95985.64
1,1,1,1,166792.71
6,2,1,1,68730.91
9,1,0,0,146891.07
8,2,0,0,148727.42
1,1,1,0,43134.58
3,2,1,1,40318.33
2,2,1,0,97633.93
7,2,1,0,65069.03
7,2,1,0,166335.0
8,1,1,0,121904.44
0,1,1,1,175235.99
2,1,1,0,56185.05
5,2,1,0,131625.14
4,1,1,0,152323.04
2,2,0,0,165840.94
6,1,1,1,176692.65
7,1,1,0,121904.14
4,2,1,0,123663.63
2,1,0,0,119644.59
1,1,1,0,66825.33
10,1,0,0,94875.03
1,1,0,1,76304.73
5,2,0,1,39755.0
2,2,1,1,180142.42
8,2,1,0,83238.4
9,1,0,1,5078.9
5,1,0,1,132424.69
7,1,1,1,109057.56
6,2,1,0,115676.61
4,2,1,0,149401.33
1,2,0,0,89891.4
4,2,0,0,82500.84
5,1,1,0,6416.92
9,1,1,0,189428.75
9,2,1,0,178833.34
10,1,1,1,42766.03
2,1,1,0,90883.12
7,2,1,0,80619.09
5,2,0,1,120646.4
2,2,0,0,41409.36
5,1,0,0,112317.89
6,1,0,0,152128.36
2,1,0,1,177670.57
1,3,1,0,189159.97
3,1,0,1,159403.68
1,1,1,1,149536.15
5,2,1,1,155492.87
4,2,0,0,24847.02
1,2,1,1,115387.4
10,2,1,0,171971.25
4,1,0,1,126106.4
3,1,1,1,28228.35
9,2,1,0,138113.71
5,1,1,1,43018.98
1,2,1,0,83611.45
2,2,1,1,118863.38
9,2,1,1,91947.74
3,1,0,0,94488.82
8,2,0,0,47058.21
1,1,0,1,44719.5
2,2,1,0,174478.54
1,1,0,0,45611.51
2,1,0,0,73853.94
4,2,1,1,196517.43
5,2,0,1,92914.67
9,1,1,1,31372.91
7,1,1,1,109733.73
8,1,0,1,36083.96
2,2,0,1,188435.38
6,2,1,1,169963.2
7,1,1,1,69320.97
9,2,1,0,36145.53
8,1,0,0,137702.01
10,2,1,0,71594.26
1,2,0,1,65565.92
8,1,0,0,101828.39
3,1,0,0,39546.32
8,2,1,1,110805.79
9,1,1,1,2168.13
8,1,1,0,190067.12
3,1,1,1,77789.01
10,1,1,1,127654.37
2,2,0,0,79602.86
7,2,1,1,80619.17
0,2,0,1,160346.3
3,1,1,0,109638.78
3,2,1,1,1276.87
9,2,1,0,49374.82
1,2,1,0,31580.8
0,1,1,0,20560.69
2,1,0,1,84584.69
8,2,0,1,15246.83
6,1,1,0,32607.77
2,2,1,1,155846.69
3,1,1,1,3232.82
8,2,1,0,177668.55
6,2,0,0,134441.6
1,1,1,0,111032.79
6,1,1,1,45214.04
1,1,1,0,67208.3
6,2,1,0,80985.88
4,1,1,1,167573.06
0,2,0,1,160110.65
10,2,1,1,127825.25
4,1,1,1,123535.05
2,1,1,1,41595.3
4,2,0,1,97628.08
8,2,1,0,91359.79
6,1,1,1,97755.29
3,1,0,0,182528.44
9,2,1,1,142956.48
4,1,1,0,10789.3
8,2,0,1,130461.09
8,3,1,0,190994.48
3,2,1,1,159463.8
10,1,1,1,57589.29
9,2,0,0,40437.67
3,1,0,0,56459.45
0,1,1,0,39920.0
3,1,0,1,148798.45
2,1,1,1,63737.19
3,1,1,1,154997.64
6,2,1,0,34777.23
6,1,0,0,93718.16
9,2,1,0,133112.41
7,1,1,0,175479.92
2,2,1,0,96.27
3,2,1,0,30804.68
6,1,0,1,197193.49
10,2,1,0,96792.15
3,2,1,0,132719.8
3,2,1,1,112157.31
0,2,1,1,38015.34
6,2,1,1,164018.98
6,2,1,0,46774.94
5,2,1,1,189664.43
3,1,1,1,26106.39
5,1,1,0,191535.11
4,1,1,0,158937.55
2,1,1,1,25222.6
9,1,1,1,29296.74
5,1,1,0,54394.28
2,2,1,0,9234.06
5,1,0,1,26796.73
3,1,0,1,11796.89
1,2,1,1,128461.29
7,2,1,1,14278.18
0,2,1,0,46811.77
2,3,1,0,109393.19
3,3,1,0,3966.5
6,1,1,1,63173.64
8,1,1,0,66367.33
9,2,1,1,16274.67
2,2,1,1,180553.48
4,1,1,0,107563.16
5,1,1,1,100941.57
5,2,1,0,110230.4
8,2,0,0,142331.85
2,2,1,0,199099.51
5,2,1,1,85890.16
3,1,0,0,143938.27
8,2,0,1,131644.41
9,2,1,0,112395.98
2,2,1,1,71856.3
2,2,1,1,35770.84
1,2,1,1,124364.63
6,2,1,1,78101.29
9,1,0,0,143096.49
10,2,1,0,14073.11
5,2,1,0,47388.41
6,2,0,0,72306.07
7,1,1,0,184839.7
6,1,1,1,47886.44
4,1,0,1,130474.03
9,3,0,1,73181.39
6,1,1,1,65706.86
7,1,1,1,104379.36
5,1,0,1,192146.63
7,2,1,1,66977.68
9,1,1,0,158742.81
1,1,1,1,189414.74
1,2,1,0,159130.32
0,1,0,0,97640.2
5,1,1,1,86022.09
8,1,1,0,10014.72
7,3,1,0,17384.21
1,1,1,1,143315.57
4,3,1,0,31669.18
5,2,0,0,12761.16
6,1,1,0,93429.95
1,1,1,1,42012.55
7,1,1,0,15798.7
3,2,1,1,56408.14
8,1,1,0,4696.44
2,2,1,1,25042.1
4,1,1,0,130442.08
10,1,1,1,136521.82
7,2,1,1,199108.88
6,2,0,0,124596.63
4,2,0,0,134394.78
10,1,0,0,144275.39
6,2,1,1,123410.23
1,1,1,0,143298.06
7,1,1,1,129562.74
7,2,1,1,4595.05
4,1,1,1,146715.07
3,2,1,1,163558.36
4,2,0,0,6947.09
9,2,1,0,9170.54
5,1,1,1,199674.83
5,1,1,0,157166.79
2,2,1,0,46072.52
2,2,0,0,3524.69
1,1,0,1,45563.94
3,2,0,1,59103.13
8,2,1,1,189558.44
7,2,0,0,45779.9
8,1,1,1,21859.06
2,2,0,0,162699.7
2,2,1,0,8567.18
4,1,1,0,132943.88
6,1,1,1,12916.32
8,1,1,1,128799.86
5,1,1,0,99347.8
9,1,1,0,40980.87
5,1,1,1,40368.65
7,1,0,1,94738.54
6,2,1,1,88842.8
10,1,1,0,136934.91
0,1,1,1,109356.53
9,2,0,0,199635.93
2,1,1,0,158408.23
3,2,1,1,95936.84
1,1,1,1,126688.83
9,2,1,0,150850.29
0,1,0,1,27802.0
9,1,1,0,32430.94
2,1,1,0,137332.37
4,1,1,1,28601.68
5,2,1,0,108411.66
7,2,0,1,122518.5
2,2,1,0,9015.07
4,1,0,1,94433.08
9,2,1,0,110371.84
7,1,1,1,141364.62
8,2,1,1,16245.25
7,1,0,1,108348.94
7,2,0,1,171668.2
8,2,1,0,67364.42
6,2,0,1,107867.38
5,2,1,0,194310.1
5,2,0,0,33950.08
8,2,0,0,197588.32
3,1,1,1,428.23
6,2,0,1,34948.77
9,1,1,0,82084.3
9,2,1,0,64804.59
4,2,1,0,83556.65
6,1,0,0,71926.28
2,1,1,1,122925.44
9,2,1,0,13133.88
1,1,1,0,62845.64
3,1,0,0,28411.23
3,1,0,1,28640.92
6,1,0,0,156787.34
6,2,0,1,125307.87
6,2,1,0,131736.23
4,1,1,1,128262.14
4,2,1,0,91366.42
5,1,1,0,82290.81
6,2,1,0,66190.21
4,1,0,1,23920.65
6,1,0,1,45438.38
7,2,1,1,93360.35
7,2,0,1,14496.67
5,2,0,0,168521.72
9,2,1,1,103318.44
6,1,1,1,87219.41
3,4,1,1,197490.39
4,1,1,0,126812.63
7,2,1,0,94283.09
8,1,1,0,46857.52
6,1,1,0,81491.7
5,2,1,1,129107.97
9,1,1,1,49732.9
9,2,0,1,88728.47
3,2,1,1,86981.45
9,1,1,0,3740.93
5,2,0,0,67949.32
2,1,1,1,147636.46
9,1,1,0,188891.96
10,2,0,1,25482.62
10,2,1,1,18391.93
9,2,0,1,140168.36
1,2,0,1,161064.29
5,1,0,1,183542.08
7,2,1,0,194238.92
1,1,0,0,7900.46
6,1,1,1,51424.29
5,2,1,0,152450.84
3,2,0,0,55816.2
6,2,1,1,32909.13
5,1,1,1,100637.07
1,1,0,0,142911.99
8,1,1,0,26287.21
8,1,0,0,60775.76
10,2,1,1,146257.77
10,1,1,1,28332.0
4,2,1,1,100919.19
7,1,1,1,102591.9
8,2,1,1,25554.4
7,1,1,0,152107.93
8,1,1,1,69381.05
4,2,0,1,101728.46
3,2,0,0,89040.61
2,2,1,1,16910.98
8,1,1,0,150468.35
1,1,1,1,177613.19
8,1,1,0,120672.09
9,1,0,1,77142.85
2,1,0,1,127804.66
0,1,0,0,158344.63
1,1,1,1,167179.48
3,2,1,1,15404.64
7,1,1,1,156036.19
8,1,0,1,144725.14
8,1,0,0,22558.74
8,2,0,0,147342.03
9,3,1,0,85470.45
6,1,1,1,194656.11
3,2,1,1,48505.1
6,2,0,0,101491.23
9,2,1,1,164117.69
9,1,1,1,124626.57
7,2,1,1,34490.06
3,2,1,1,90967.37
4,2,0,0,24208.84
8,2,0,1,174873.09
7,1,1,0,170262.97
3,2,1,1,112289.06
5,1,1,1,93783.0
6,2,1,1,150026.79
0,1,1,1,102036.82
3,2,1,1,898.51
5,1,1,1,95124.4
2,2,0,0,11514.39
2,1,0,1,27468.72
0,1,1,0,37092.43
8,1,1,0,171587.9
1,1,0,1,80828.78
8,1,1,0,169287.99
8,1,0,0,13197.44
1,2,1,0,54439.53
9,1,1,0,38186.85
8,1,1,0,27274.6
8,1,1,1,65758.19
0,2,1,0,97767.63
2,1,1,1,115468.84
10,1,1,0,98293.14
6,1,0,0,182059.28
8,2,0,1,128538.05
7,2,1,1,108841.83
2,2,1,1,18581.84
4,2,0,1,146821.42
5,2,0,0,100727.68
4,2,1,0,39356.38
10,2,0,0,169921.11
1,1,1,0,42364.75
7,2,1,0,28823.04
6,3,0,1,182436.81
5,1,1,0,115700.2
8,2,1,0,16725.53
5,2,1,1,56875.76
8,2,1,0,56214.09
4,2,1,1,193412.05
10,2,0,0,83263.04
0,1,0,1,13404.4
3,1,1,1,184474.15
9,1,1,1,121124.53
1,1,0,1,152567.75
10,2,1,0,10722.54
2,2,0,0,58010.98
5,2,1,0,163440.8
1,1,1,1,102606.92
1,1,1,1,80591.18
9,2,1,0,177362.45
2,1,1,0,120257.7
4,1,1,1,180622.02
7,2,0,0,130404.53
6,1,0,1,147797.54
3,1,0,1,57844.26
5,2,1,0,162523.66
1,2,1,1,54495.82
4,2,0,1,169183.66
1,1,0,1,80262.91
9,1,0,1,8751.59
6,2,1,1,102628.98
5,1,1,1,94823.95
4,1,0,0,90821.66
7,2,1,0,153194.32
2,2,1,0,87310.59
7,1,1,0,146411.41
1,3,1,1,74048.1
8,1,1,1,23386.77
0,2,1,1,92898.17
9,2,1,1,45956.05
8,3,1,0,71738.56
9,1,1,0,103560.98
4,2,1,1,52367.29
8,1,1,1,152916.05
6,1,0,1,4410.77
9,1,1,0,74771.22
2,2,1,0,193817.63
5,1,1,1,26793.82
10,2,1,1,32526.64
6,1,1,0,824.0
3,1,0,0,85250.77
0,2,1,1,83508.93
4,2,1,1,173599.38
1,1,1,0,79342.31
9,1,0,1,57600.66
4,2,1,1,56191.99
5,2,1,1,6770.44
9,1,0,1,101694.67
1,2,1,0,69113.14
4,1,0,0,172674.36
0,2,1,1,26606.28
2,1,0,0,53353.36
6,1,1,1,63747.51
3,2,0,1,190112.05
3,1,0,1,110317.39
5,3,1,0,148623.43
5,2,1,1,125253.46
1,1,1,0,101954.78
6,2,1,0,168462.26
7,1,1,0,26215.85
10,1,1,0,97045.32
7,1,0,1,53534.8
4,2,1,0,8949.2
3,1,1,1,163116.75
4,2,1,1,140745.91
3,1,0,0,171515.84
9,2,0,0,150803.44
4,1,1,0,76884.05
8,2,0,1,170454.93
3,2,1,1,143104.3
5,1,1,1,55701.62
2,1,0,1,186370.3
2,1,1,0,24275.32
2,1,0,0,50774.81
7,2,0,1,154279.87
9,1,1,0,68462.59
2,2,1,1,91036.74
6,2,1,1,83681.97
2,1,1,0,199484.96
6,2,0,0,152491.22
10,1,1,1,134875.37
6,2,1,1,184366.14
0,2,1,1,189839.93
0,2,0,1,175643.44
9,1,0,1,3268.17
2,1,1,1,47089.72
10,2,1,1,46562.02
3,2,1,1,62487.97
5,1,0,1,181598.25
0,1,1,0,64815.05
3,1,1,1,70196.23
2,2,0,1,160383.47
4,1,1,0,35848.12
1,2,1,0,87278.48
3,1,1,0,94498.82
10,1,0,1,133486.36
1,2,1,0,73107.6
7,2,1,0,195333.98
1,1,1,0,121525.48
2,1,1,0,173843.21
2,1,1,0,185227.42
2,2,0,0,125244.18
4,3,1,0,163113.41
1,1,0,0,123006.91
9,2,1,0,40463.03
4,1,1,1,131363.57
6,4,1,0,188305.85
5,2,1,0,143994.86
4,1,0,0,89368.59
7,2,1,1,158365.89
9,1,1,0,78753.12
6,2,1,1,100408.31
6,1,1,1,24677.54
4,2,1,1,39570.78
6,1,0,0,155665.76
2,1,1,1,168294.27
7,2,0,1,87908.01
10,2,1,0,191198.92
2,2,0,0,191207.03
1,1,1,0,128954.05
2,1,0,1,59905.29
8,2,1,0,162012.6
6,2,0,1,19231.98
10,1,1,1,175749.36
3,3,1,0,60533.96
9,1,1,0,137508.42
1,2,0,1,189430.86
8,1,0,1,6723.66
7,2,1,0,41371.68
3,1,0,0,125140.72
8,1,1,1,143683.75
3,2,1,1,170770.44
5,2,0,1,157397.57
7,1,1,0,50595.15
2,1,1,1,50390.98
4,1,1,0,163150.03
9,1,0,0,138280.17
2,2,0,0,135067.02
9,1,1,1,163534.75
8,2,0,0,86657.48
7,1,0,1,162087.82
4,2,1,1,28879.3
6,2,1,1,169203.51
0,2,1,0,102426.12
0,1,1,0,54676.1
7,2,1,1,18369.33
4,1,0,1,159888.1
3,2,0,1,167636.15
9,2,1,0,138889.15
7,1,1,1,199392.14
7,1,1,0,189560.43
8,1,0,1,17375.27
8,3,1,0,140225.14
7,2,0,1,61018.85
10,1,1,1,51907.72
7,1,1,0,47018.75
0,1,0,1,33700.52
9,1,1,1,59636.43
4,1,1,0,157147.59
6,1,1,1,191393.26
3,1,0,1,199862.75
7,2,1,0,20016.59
6,1,1,0,30635.52
5,2,0,1,117832.88
0,1,1,1,22497.1
7,1,1,1,747.88
6,1,0,0,76870.81
9,1,1,1,107848.24
9,1,1,0,103726.71
2,2,1,0,178268.36
1,1,0,1,126281.83
7,2,0,1,196651.72
1,1,0,0,5962.3
5,2,1,0,21928.81
9,1,0,0,127022.87
5,1,1,1,162763.01
8,1,1,1,113950.51
6,2,0,1,104930.46
10,1,0,0,52337.97
6,1,0,1,179964.55
3,1,1,0,83753.64
0,2,0,0,182913.95
7,2,1,0,166720.28
7,2,1,0,192721.98
9,1,1,1,180241.44
6,2,1,0,48475.12
4,2,1,0,126551.48
7,1,1,1,64872.55
8,1,1,0,98031.53
7,1,1,0,93524.22
2,2,1,1,56991.66
10,1,0,0,183980.56
9,2,1,1,130234.63
3,1,1,0,32454.26
2,1,1,1,75396.43
7,2,0,0,167756.45
10,2,1,1,24799.47
5,1,1,1,60429.43
4,2,1,1,74241.09
4,2,0,1,78310.82
0,2,1,0,119419.37
6,1,0,0,91305.77
10,3,0,1,25136.95
5,1,1,0,193880.6
2,1,1,0,47856.78
7,1,1,1,4491.77
10,1,1,1,101311.95
9,2,0,1,38830.72
5,2,1,0,26817.23
3,1,1,1,199727.72
5,2,1,1,67445.85
5,2,1,0,161002.29
1,2,1,0,20778.39
1,1,1,1,41042.4
3,2,1,0,67484.16
4,1,1,0,121763.68
9,1,1,0,157358.43
4,1,1,1,110275.17
7,2,0,0,43801.27
2,1,0,0,9085.0
7,2,0,1,143086.09
9,2,0,1,100556.98
2,1,1,0,140000.29
4,1,1,1,186775.25
7,1,1,0,133570.43
0,1,0,1,154990.58
6,2,0,0,27654.44
3,1,0,0,137763.93
1,1,1,0,25723.73
3,2,0,1,186285.52
5,2,1,1,142208.5
9,1,0,1,169862.01
8,1,1,0,41365.85
2,2,1,1,30812.84
4,2,1,0,155023.93
5,2,1,0,159416.58
8,2,0,0,76259.23
1,2,1,0,105965.25
4,1,0,1,50743.83
5,2,1,1,147720.27
7,1,1,1,167387.36
5,2,0,1,95159.13
4,1,1,1,4654.28
8,1,1,0,130376.68
1,1,1,1,173486.39
6,2,1,0,93881.75
0,2,1,1,36376.97
1,2,1,1,128499.94
2,2,0,1,105898.69
9,2,1,1,11959.03
6,1,0,0,98810.78
0,2,1,0,65906.07
6,1,1,0,151516.7
4,2,1,0,37214.39
1,2,0,0,92033.98
4,2,0,0,195692.3
0,1,1,1,6342.84
9,1,0,1,95148.28
6,2,1,1,21215.67
4,1,1,1,19700.24
9,1,1,0,134396.64
3,2,1,1,135077.01
7,2,1,0,133600.89
5,1,0,0,99922.08
8,2,1,1,41399.33
7,1,1,1,159344.43
2,2,1,0,18364.19
7,1,1,1,98162.44
0,1,0,0,84663.21
6,2,0,0,36536.93
4,1,1,1,79101.67
2,2,1,1,16644.16
4,2,0,1,158420.14
8,1,1,0,48988.28
9,2,1,1,96862.56
5,2,1,1,96366.7
5,2,1,1,146123.19
3,2,0,0,135178.91
3,1,1,0,158615.41
2,1,0,0,71433.88
4,1,0,1,55672.09
9,1,1,1,150218.11
2,1,0,0,162734.31
8,1,0,1,21228.71
8,1,1,0,62027.9
1,1,1,1,60988.21
9,1,1,1,108675.01
7,1,1,0,72643.95
3,2,1,1,9241.52
9,1,1,0,153080.4
7,2,1,0,72196.57
2,2,1,1,199527.34
7,2,0,1,156598.23
2,1,0,1,74917.64
3,2,1,1,111249.62
7,2,1,1,59115.77
10,1,1,0,148218.86
8,1,1,1,77142.32
4,1,1,0,67484.6
9,2,1,1,63452.18
5,1,0,1,103660.31
9,1,1,0,163191.99
2,2,1,0,62905.29
6,1,1,1,44323.22
6,2,1,1,97938.59
10,2,0,1,126565.21
9,1,1,0,185360.4
0,2,1,0,183229.02
3,2,1,1,106024.02
5,2,1,0,167810.26
3,2,1,1,138536.09
3,1,1,1,184520.0
9,2,0,1,20492.16
9,1,1,0,134676.72
1,2,1,0,138478.2
2,2,0,1,125557.95
5,2,1,0,82969.61
7,2,0,1,158071.69
0,1,0,1,43615.67
2,2,1,0,119969.99
5,1,0,0,140201.21
1,2,1,1,80792.83
7,1,1,1,141359.11
8,2,1,0,23344.94
3,1,1,0,5075.17
6,2,1,1,95500.98
7,1,0,1,79082.62
7,1,0,1,199805.63
5,2,0,1,52709.55
2,2,1,0,56583.88
1,2,0,1,3385.04
4,2,0,1,12537.42
2,2,0,0,64722.61
9,3,1,1,75246.21
9,1,1,0,198929.84
4,2,1,0,69011.66
8,2,1,1,52404.47
8,2,1,1,163641.53
6,1,1,1,154598.56
3,1,1,0,173989.47
9,1,1,0,61315.37
4,2,1,0,143393.24
8,1,0,0,124210.53
1,2,1,1,151460.84
1,2,1,0,20734.81
10,2,1,0,43705.56
3,1,1,0,180736.24
7,2,1,0,104170.48
3,2,0,1,27867.59
2,2,1,0,55387.28
9,1,1,0,196332.45
6,2,1,1,116046.22
8,4,1,0,93874.87
10,2,0,0,76614.04
2,1,1,1,6076.62
5,2,1,1,122221.71
3,1,1,1,24156.03
4,2,1,0,135394.62
8,2,0,0,91340.02
3,2,1,0,146090.38
0,1,1,0,172096.08
5,1,0,1,135034.57
1,2,1,0,84008.66
8,2,0,0,91763.67
5,1,1,1,137001.1
7,2,1,0,106799.49
7,2,0,1,10494.64
8,3,1,1,79866.73
2,1,0,1,186172.85
7,1,0,1,91673.6
10,1,1,1,18458.2
9,1,1,0,8342.35
2,1,1,0,138578.37
3,1,1,1,38129.22
5,4,1,1,107155.4
1,1,1,1,29792.11
1,1,0,1,7063.6
4,2,1,1,21645.06
8,2,1,1,137079.86
3,1,0,0,172718.35
4,2,0,0,106691.02
4,1,1,1,72274.84
4,2,1,1,32246.63
10,2,1,0,80552.36
9,2,1,0,16733.59
3,1,0,0,1235.49
4,2,0,0,50168.41
6,1,1,1,33687.9
5,1,0,1,178705.45
3,1,0,1,66810.48
5,2,1,1,45859.55
3,2,1,0,63846.36
4,1,0,1,100236.02
3,2,1,1,19645.65
7,2,1,0,178393.68
2,2,0,0,78591.15
0,1,0,1,124954.56
7,2,1,1,3756.65
5,1,1,1,152723.23
2,1,1,0,187597.98
0,1,1,1,70381.49
8,2,0,0,156792.89
3,1,0,0,35534.68
5,3,0,0,151256.22
8,1,0,1,51011.29
2,2,1,0,111190.53
1,1,1,0,69664.35
4,1,0,0,63233.02
7,1,0,1,40855.79
9,1,1,0,95673.05
10,2,1,1,80234.14
9,1,0,0,189051.59
3,2,1,0,145490.85
7,1,0,0,196278.32
2,2,1,1,162889.1
6,2,1,1,174667.58
9,2,1,1,3476.38
6,1,1,1,19344.92
1,1,1,0,95270.83
2,2,1,1,107759.31
10,2,1,0,118368.2
1,1,1,0,52484.01
10,2,1,0,178153.65
0,3,1,0,49915.52
2,2,1,1,33747.03
0,1,1,1,59961.81
8,2,1,1,18613.52
9,2,1,0,198894.42
6,3,0,1,57014.17
3,1,1,1,131729.52
5,1,1,1,79169.73
7,1,1,0,106472.34
4,2,0,1,17013.54
1,1,1,1,150661.42
1,1,0,0,86622.56
2,1,1,1,115767.93
6,2,1,0,141998.89
2,2,1,1,182787.17
3,1,0,0,187915.7
1,2,1,1,133267.78
3,1,1,1,137476.09
6,1,1,1,77146.14
1,1,1,0,183271.15
1,2,1,1,26362.4
8,1,1,1,153373.71
1,2,1,0,70705.58
4,2,1,0,119759.24
8,2,0,0,42392.24
4,1,0,1,34670.62
1,2,0,0,82106.19
3,2,1,0,171774.5
0,2,0,0,149772.61
10,1,1,0,38866.85
8,1,1,0,35179.18
3,2,0,0,41788.37
5,1,1,1,17376.57
1,1,1,0,199428.19
4,3,1,0,16922.28
1,1,1,1,178291.89
9,1,1,0,152290.28
2,1,1,0,126809.15
9,2,1,1,40385.61
10,2,1,1,34350.54
8,1,0,0,199005.88
1,2,0,1,52629.73
3,2,1,1,180012.39
9,2,0,0,35342.33
6,2,1,0,109291.22
7,1,1,0,62746.54
9,1,0,0,173273.2
5,1,1,1,54340.24
1,2,1,1,19302.78
9,1,0,0,10883.52
6,1,1,1,17298.72
1,1,1,1,115779.48
2,2,0,1,93228.86
3,1,1,0,148704.77
9,2,1,1,150475.14
6,1,1,0,40914.32
3,2,1,0,38587.7
3,2,1,1,171260.66
9,4,1,0,94187.47
4,1,1,1,145900.89
4,2,0,0,152298.28
5,2,1,1,99828.45
2,2,1,0,34743.98
8,1,1,0,121189.3
7,1,0,1,129660.59
9,2,1,0,145477.36
2,1,0,1,151822.66
8,1,1,0,49656.24
4,1,1,0,73856.28
8,1,1,1,116757.0
7,2,0,0,16319.56
1,1,0,1,90273.85
9,2,1,0,161344.13
7,1,1,0,121061.89
1,3,0,0,69531.22
0,2,0,1,3756.23
1,1,0,0,114448.13
2,1,0,1,144045.08
7,1,1,0,58781.11
3,1,1,1,179227.52
6,1,1,0,127332.33
4,2,0,1,86642.38
4,1,1,0,184178.29
2,2,0,1,9551.49
7,2,1,1,56053.06
9,2,1,1,1118.31
4,2,1,1,195732.04
5,2,1,0,175070.94
9,2,0,1,112331.19
4,2,1,0,43956.83
8,2,1,1,115994.52
9,1,1,0,166682.57
3,1,1,0,99843.98
10,1,1,1,141175.18
9,1,1,0,175910.95
6,2,0,1,176984.34
7,1,1,1,43480.63
9,1,0,0,155047.11
3,1,1,1,176137.2
5,1,0,1,154843.4
0,1,1,1,8214.46
2,2,0,1,147075.69
8,1,0,0,116495.55
0,2,1,1,31165.06
5,1,1,1,192127.22
8,1,1,0,137491.23
3,2,1,1,186841.71
7,1,0,0,86776.38
2,1,1,1,72073.72
6,1,0,0,10662.58
8,1,1,1,91001.02
4,1,1,1,20555.21
8,1,1,1,123164.97
6,2,1,1,143463.28
1,2,0,0,92131.54
4,1,0,0,77178.42
1,1,1,1,193650.16
8,1,0,0,52861.89
8,1,1,0,35896.75
8,2,1,1,149418.41
1,1,1,1,46253.65
10,1,1,0,86609.37
6,1,0,0,91943.94
3,2,1,0,128892.36
4,2,1,0,44830.71
1,1,0,1,84508.44
8,2,1,1,84760.7
8,2,1,0,147661.47
7,2,0,1,82393.08
1,1,0,1,135995.58
3,2,0,0,159800.16
9,2,1,0,14379.01
8,1,1,1,74322.85
5,3,1,1,189016.24
4,1,0,0,136435.75
9,2,1,1,78488.39
3,1,0,1,113695.99
2,2,1,0,54628.11
9,3,1,0,150835.21
1,2,1,1,158891.79
0,2,1,1,160523.33
8,2,1,1,180595.02
4,1,1,0,16618.76
6,2,1,0,79919.97
5,2,0,0,186489.14
9,1,1,1,51999.5
9,1,1,0,121299.14
0,1,1,0,144593.3
2,2,0,0,178752.73
2,3,1,1,94148.3
5,2,1,1,77414.45
2,2,1,0,63236.97
2,2,0,1,108645.85
1,2,1,1,95153.24
5,1,1,0,136079.64
5,1,1,0,98273.01
9,1,1,0,113505.93
2,1,0,1,52525.15
7,1,1,0,194617.98
1,1,1,0,152541.89
3,2,1,1,142903.44
5,2,1,0,182257.61
6,1,0,0,135431.72
7,2,1,1,175697.87
1,2,0,1,59061.25
7,2,0,1,131283.6
9,2,1,0,152499.8
3,1,1,0,15523.09
9,1,0,1,186418.85
7,2,1,0,32262.28
5,1,1,0,128052.29
3,2,1,0,181419.29
4,2,1,1,109783.29
2,2,1,0,181879.56
0,2,1,0,74260.16
2,2,0,1,49865.04
9,1,1,1,103608.06
9,1,1,0,167564.82
9,1,0,1,41816.49
5,2,0,0,179066.58
10,2,0,0,109184.24
3,1,1,1,199841.32
0,1,1,1,83617.17
2,1,1,0,84863.85
7,1,0,1,114775.53
4,1,1,0,103557.93
8,1,1,0,85028.36
4,2,1,0,153064.87
9,2,1,1,38784.42
1,2,1,1,186526.12
1,1,1,0,28789.94
5,1,0,1,45038.29
4,1,0,1,150245.81
2,1,0,0,57762.0
9,2,1,0,4292.72
6,1,1,0,173365.89
6,2,1,1,119484.01
8,2,0,0,121821.16
6,2,1,0,151733.43
0,2,0,1,53784.22
8,1,1,1,62733.05
9,1,0,1,17671.78
8,1,1,0,188905.43
5,2,0,0,113079.19
3,1,0,0,83997.79
7,1,1,0,125424.42
2,2,1,0,143194.05
5,1,1,0,93132.61
6,2,0,1,76038.38
3,1,1,0,168658.3
1,1,0,1,108419.41
3,2,1,1,171657.57
5,1,1,1,22357.25
8,2,1,0,193903.06
4,1,1,0,141926.43
2,1,1,1,104079.62
4,1,1,1,93832.33
3,2,1,0,1568.91
1,1,1,0,60778.11
10,1,0,1,16119.96
